Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD
E0,26-12-2015,Stoke,Man United,2,0,H,2,0,H,K Friend,13,11,3,6,13,16,1,12,1,2,0,0,3.25,3.2,2.3,3.1,3.25,2.4,2.75,3.3,2.4,3.2,3.1,2.3,3.33,3.31,2.4,3.1,3.1,2.4,3.4,3.2,2.4,49,3.4,3.21,3.31
E0,26-12-2015,Swansea,West Brom,1,0,H,1,0,H,R East,7,9,2,3,10,13,0,7,1,3,0,0,1.91,3.4,4.5,1.91,3.4,4.4,2,3.3,3.6,1.91,3.25,4.2,1.96,3.42,4.58,2.05,3.1,4,2,3.3,4.5,49,2.05,1.96,3.42
E0,26-12-2015,Tottenham,Norwich,3,0,H,2,0,H,M Jones,15,11,10,3,4,13,9,4,1,2,0,0,1.4,4.75,8,1.42,4.4,7,1.45,4,7,1.4,4.5,7.5,1.46,4.77,8,1.44,4.2,8,1.44,4.8,8.5,48,1.48,1.43,4.86
E0,28-12-2015,Arsenal,Bournemouth,2,0,H,1,0,H,R East,13,10,6,3,7,8,9,3,2,0,0,0,1.44,4.75,8,1.44,4.5,8,1.42,4.3,7,1.4,4.5,7.5,1.45,4.86,8.07,1.36,4.8,8.5,1.44,4.8,8,50,1.47,1.43,4.89
E0,28-12-2015,Crystal Palace,Swansea,0,0,D,0,0,D,N Swarbrick,10,5,2,3,11,16,7,4,3,2,0,0,2.1,3.4,4,2.05,3.3,4,2,3.3,3.6,2.05,3.25,3.75,2.09,3.41,4.03,1.91,3.5,4,2.1,3.3,4,51,2.14,2.07,3.5
E0,28-12-2015,Everton,Stoke,3,4,A,1,2,A,M Clattenburg,15,8,3,5,10,12,6,2,2,1,0,0,1.95,3.6,4.2,1.95,3.3,3.9,1.9,3.45,3.8,1.91,3.4,4,1.95,3.63,4.3,1.95,3.5,3.8,1.95,3.6,4.33,51,2,1.93,3.63
E0,28-12-2015,Man United,Chelsea,0,0,D,0,0,D,M Atkinson,12,8,2,3,16,6,5,3,4,2,0,0,2.6,3.3,3,2.6,3.25,2.9,2.6,3.2,2.6,2.5,3.1,2.8,2.6,3.38,2.95,2.62,3.1,3,2.6,3.25,3,50,2.65,2.55,3.38
E0,28-12-2015,Norwich,Aston Villa,2,0,H,1,0,H,G Scott,9,6,4,3,10,21,3,7,2,5,0,0,2.05,3.6,3.8,2,3.3,3.7,2,3.3,3.6,2,3.3,3.8,2.05,3.53,4.02,2.05,3.4,3.6,2.05,3.5,4,51,2.1,2.04,3.6
E0,28-12-2015,Watford,Tottenham,1,2,A,1,1,D,A Taylor,9,10,1,3,11,13,5,3,4,2,1,0,3.75,3.5,2.1,3.5,3.3,2.15,3.3,3.3,2.1,3.6,3.3,2.05,3.92,3.55,2.07,3.5,3.25,2.15,3.9,3.4,2.1,51,3.92,3.65,3.55
E0,28-12-2015,West Brom,Newcastle,1,0,H,0,0,D,M Jones,22,7,5,2,7,13,18,6,0,0,0,0,2.2,3.25,3.75,2.2,3.25,3.2,2.1,3.3,3.3,2.1,3.2,3.6,2.18,3.35,3.8,2.25,3.2,3.3,2.2,3.3,3.8,51,2.25,2.16,3.4
E0,28-12-2015,West Ham,Southampton,2,1,H,0,1,A,M Oliver,13,15,5,4,6,12,4,7,1,3,0,0,3.6,3.4,2.2,3.25,3.3,2.2,2.9,3.3,2.3,3.3,3.25,2.2,3.57,3.41,2.24,3.4,3.2,2.2,3.6,3.3,2.25,50,3.6,3.44,3.41
E0,29-12-2015,Leicester,Man City,0,0,D,0,0,D,C Pawson,11,21,4,5,11,8,1,13,1,3,0,0,4.33,4,1.85,4,4,1.85,3.8,3.45,1.9,4,3.8,1.8,4.25,4.1,1.85,3.75,3.75,1.91,4.4,4.1,1.8,49,4.4,4.12,4.1
E0,30-12-2015,Sunderland,Liverpool,0,1,A,0,0,D,K Friend,8,17,3,6,8,16,6,4,1,3,0,0,5.5,3.9,1.7,5,3.75,1.72,4.5,3.5,1.75,5,3.6,1.67,5.51,3.91,1.71,4.75,3.6,1.75,5.5,3.75,1.73,48,5.6,5.22,4
E0,02-01-2016,Arsenal,Newcastle,1,0,H,0,0,D,A Taylor,16,15,3,6,10,9,7,4,2,2,0,0,1.29,6.5,11,1.28,5.5,11,1.3,5,9,1.25,5.75,12,1.27,6.47,12.81,1.3,5,11,1.29,6,12,48,1.3,1.27,6.5
E0,02-01-2016,Leicester,Bournemouth,0,0,D,0,0,D,A Marriner,16,9,2,0,9,5,7,1,1,1,0,1,1.91,3.75,4.33,1.95,3.4,3.8,1.9,3.45,3.8,1.85,3.6,4,1.94,3.75,4.18,1.95,3.4,4,1.93,3.75,4.2,48,2,1.92,3.75
E0,02-01-2016,Man United,Swansea,2,1,H,0,0,D,J Moss,19,9,6,4,14,10,4,2,2,1,0,0,1.55,4.2,7,1.55,3.8,7,1.5,4,6.1,1.53,3.8,7,1.52,4.28,7.66,1.57,3.6,7,1.55,4.1,7.5,48,1.57,1.53,4.27
E0,02-01-2016,Norwich,Southampton,1,0,H,0,0,D,M Clattenburg,10,10,1,4,9,7,4,9,1,0,0,1,3.2,3.4,2.4,2.9,3.25,2.4,2.9,3.3,2.3,3,3.3,2.3,3.13,3.49,2.42,3.1,3.2,2.38,3.25,3.4,2.38,48,3.25,3.07,3.49
E0,02-01-2016,Sunderland,Aston Villa,3,1,H,1,0,H,C Pawson,13,8,6,3,8,13,3,3,3,4,0,0,2.5,3.25,3.2,2.5,3.1,2.9,2.3,3.3,2.9,2.4,3.1,2.9,2.49,3.34,3.14,2.4,3.1,3.1,2.5,3.2,3.2,48,2.51,2.45,3.34
E0,02-01-2016,Watford,Man City,1,2,A,0,0,D,M Atkinson,11,16,3,5,6,10,4,5,1,0,0,0,5,4,1.75,4.75,3.75,1.75,4.7,3.6,1.7,4.75,3.8,1.7,5.14,4.11,1.72,5,3.6,1.73,5.2,4.1,1.7,48,5.2,4.87,4.11
E0,02-01-2016,West Brom,Stoke,2,1,H,0,0,D,L Mason,16,10,5,3,7,15,4,6,1,1,0,1,2.8,3.2,2.8,2.8,3.1,2.7,2.55,3.1,2.75,2.7,3,2.75,2.81,3.2,2.84,2.8,3.1,2.62,2.8,3.1,2.88,48,2.85,2.74,3.2
E0,02-01-2016,West Ham,Liverpool,2,0,H,1,0,H,R Madley,18,23,10,2,11,8,3,9,1,1,0,0,4,3.5,2.05,3.8,3.4,2.05,3.3,3.3,2.1,3.8,3.4,2,3.97,3.62,2.03,3.8,3.4,2,4.1,3.4,2.05,48,4.1,3.86,3.62
E0,03-01-2016,Crystal Palace,Chelsea,0,3,A,0,1,A,K Friend,8,10,4,4,12,15,5,7,3,0,0,0,3.8,3.5,2.1,3.8,3.2,2.1,3.1,3.3,2.2,3.8,3.3,2,3.98,3.49,2.07,3.75,3.2,2.1,3.8,3.5,2.1,48,3.98,3.79,3.5
E0,03-01-2016,Everton,Tottenham,1,1,D,1,1,D,M Oliver,12,19,3,4,8,11,4,4,1,2,0,0,2.8,3.5,2.63,2.7,3.4,2.6,2.6,3.2,2.6,2.62,3.4,2.6,2.78,3.59,2.62,2.7,3.1,2.7,2.75,3.6,2.6,48,2.82,2.71,3.6
E0,12-01-2016,Aston Villa,Crystal Palace,1,0,H,0,0,D,M Clattenburg,13,9,3,1,15,9,9,0,2,1,0,0,3.2,3.25,2.45,3,3.2,2.45,2.6,3.2,2.6,3,3.1,2.4,3.2,3.25,2.5,3.1,3,2.5,3.25,3.13,2.5,48,3.25,3.11,3.3
E0,12-01-2016,Bournemouth,West Ham,1,3,A,1,0,H,M Atkinson,11,10,4,5,8,5,4,7,1,1,0,0,2,3.6,4,2,3.4,3.9,2.1,3.3,3.3,1.95,3.4,3.8,2.01,3.65,4.02,2,3.4,3.8,1.95,3.75,4.1,48,2.1,1.98,3.75
E0,12-01-2016,Newcastle,Man United,3,3,D,1,2,A,M Dean,14,12,6,4,10,12,5,3,1,3,0,0,5,3.7,1.8,5,3.6,1.75,4.2,3.5,1.8,5,3.5,1.8,5.05,3.8,1.79,5,3.3,1.8,5,3.7,1.8,48,5.25,4.87,3.83
E0,13-01-2016,Chelsea,West Brom,2,2,D,1,1,D,A Taylor,14,13,2,6,13,8,7,7,3,3,0,0,1.44,4.5,9,1.44,4.4,8.5,1.4,4.4,7.3,1.44,4.2,8,1.46,4.58,8.54,1.44,4.2,8,1.44,4.5,9,48,1.49,1.44,4.75
E0,13-01-2016,Liverpool,Arsenal,3,3,D,2,2,D,M Jones,22,14,6,5,9,7,9,3,2,0,0,0,2.88,3.4,2.6,2.9,3.25,2.6,2.75,3.3,2.4,2.75,3.3,2.5,2.84,3.58,2.57,2.9,3.2,2.5,2.88,3.5,2.55,48,2.95,2.83,3.58
E0,13-01-2016,Man City,Everton,0,0,D,0,0,D,R East,22,7,5,2,5,6,12,5,0,1,0,0,1.53,4.75,6,1.53,4.75,5.75,1.45,4,7,1.48,4.5,6,1.52,4.88,6.44,1.53,4,6.5,1.53,4.6,6.25,48,1.53,1.5,4.9
E0,13-01-2016,Southampton,Watford,2,0,H,1,0,H,C Pawson,15,4,7,1,9,11,8,1,1,2,0,0,1.95,3.5,4.33,2,3.4,4.1,2,3.3,3.6,1.95,3.3,4,2,3.51,4.25,2,3.2,4,2,3.5,4.2,48,2.05,1.98,3.51
E0,13-01-2016,Stoke,Norwich,3,1,H,0,0,D,N Swarbrick,14,5,4,2,5,8,7,3,0,1,0,1,2.05,3.3,4.2,2.05,3.4,3.8,2,3.3,3.6,1.95,3.3,4,2.01,3.44,4.31,2.05,3.1,4,2,3.4,4.2,48,2.05,2,3.44
E0,13-01-2016,Swansea,Sunderland,2,4,A,2,1,H,G Scott,10,7,5,5,9,12,8,6,2,0,1,0,1.8,3.6,5.25,1.78,3.7,4.6,1.75,3.5,4.5,1.73,3.6,5,1.78,3.71,5.32,1.8,3.4,4.8,1.8,3.6,5.2,48,1.83,1.76,3.71
E0,13-01-2016,Tottenham,Leicester,0,1,A,0,0,D,L Mason,21,10,5,2,13,10,16,8,1,0,0,0,1.75,3.8,5.25,1.75,3.8,4.6,1.75,3.5,4.5,1.73,3.6,4.75,1.75,3.95,5.09,1.8,3.5,4.5,1.75,3.9,5,47,1.8,1.75,4.02
E0,16-01-2016,Aston Villa,Leicester,1,1,D,0,1,A,R East,14,12,5,5,13,15,3,4,3,2,0,0,3.6,3.4,2.2,3.5,3.3,2.15,2.9,3.3,2.3,3.5,3.25,2.1,3.75,3.44,2.16,3.4,3.1,2.25,3.7,3.3,2.2,44,3.75,3.52,3.5
E0,16-01-2016,Bournemouth,Norwich,3,0,H,1,0,H,R Madley,15,10,8,3,8,13,5,3,1,1,0,0,1.91,3.6,4.5,1.9,3.5,4.25,1.9,3.45,3.8,1.85,3.5,4.33,1.89,3.68,4.54,1.95,3.1,4.33,1.87,3.6,4.75,44,1.95,1.88,3.68
E0,16-01-2016,Chelsea,Everton,3,3,D,0,0,D,M Jones,14,9,7,4,12,5,6,4,1,1,0,0,1.83,3.75,4.75,1.83,3.8,4.4,1.75,3.5,4.5,1.75,3.6,4.5,1.81,3.97,4.65,1.75,3.5,4.8,1.8,3.9,4.75,44,1.83,1.79,3.98
E0,16-01-2016,Man City,Crystal Palace,4,0,H,2,0,H,J Moss,17,9,4,3,10,11,5,6,0,2,0,0,1.4,5.25,8.5,1.4,5,8.25,1.4,4.4,7.3,1.36,4.75,8,1.39,5.34,8.88,1.4,4.2,9,1.33,5.25,10,44,1.41,1.38,5.5
E0,16-01-2016,Newcastle,West Ham,2,1,H,2,0,H,N Swarbrick,23,10,10,3,9,4,3,3,1,0,0,0,2.5,3.4,3,2.55,3.2,2.9,2.6,3.2,2.6,2.4,3.3,2.88,2.55,3.5,2.92,2.62,3.1,2.75,2.55,3.4,3,44,2.62,2.5,3.55
E0,16-01-2016,Southampton,West Brom,3,0,H,2,0,H,M Atkinson,9,9,5,0,10,11,1,3,0,0,0,0,1.73,3.75,5.5,1.72,3.5,5.5,1.8,3.5,4.2,1.67,3.5,5.5,1.71,3.73,5.95,1.75,3.25,5.5,1.73,3.6,6,44,1.8,1.71,3.8
E0,16-01-2016,Tottenham,Sunderland,4,1,H,1,1,D,M Dean,26,5,11,2,8,13,11,3,0,2,0,0,1.36,5.25,9.5,1.36,5,8.5,1.37,4.6,7.5,1.35,4.75,9,1.35,5.48,10.2,1.4,4,10,1.36,5.4,10,44,1.4,1.35,5.5
E0,17-01-2016,Liverpool,Man United,0,1,A,0,0,D,M Clattenburg,19,7,4,1,6,18,5,4,0,2,0,0,2.3,3.25,3.5,2.3,3.1,3.5,2.5,3.2,2.75,2.2,3.25,3.3,2.34,3.37,3.37,2.4,3.1,3.1,2.38,3.3,3.2,44,2.5,2.29,3.37
E0,17-01-2016,Stoke,Arsenal,0,0,D,0,0,D,C Pawson,14,8,6,3,16,10,6,6,0,0,0,0,4.33,3.6,1.95,4,3.6,1.95,3.8,3.45,1.9,4,3.5,1.91,4.29,3.61,1.96,4.33,3.1,1.95,4.3,3.6,1.95,44,4.33,4.11,3.61
E0,18-01-2016,Swansea,Watford,1,0,H,1,0,H,M Oliver,10,13,2,2,8,11,6,3,2,2,0,0,2.38,3.25,3.4,2.4,3.25,3.1,2.3,3.3,2.9,2.3,3.1,3.2,2.42,3.31,3.28,2.5,3.1,2.9,2.4,3.2,3.4,43,2.5,2.39,3.31
E0,23-01-2016,Crystal Palace,Tottenham,1,3,A,1,0,H,M Atkinson,11,24,3,11,11,12,3,10,2,2,0,0,3.6,3.5,2.15,3.4,3.2,2.15,3.2,3.2,2.2,3.5,3.2,2.15,3.63,3.4,2.22,3.3,3.3,2.2,3.6,3.4,2.2,46,3.63,3.48,3.5
E0,23-01-2016,Leicester,Stoke,3,0,H,1,0,H,M Dean,15,3,5,2,10,13,8,4,0,1,0,0,2.1,3.5,3.8,2.1,3.25,3.5,2,3.3,3.6,1.95,3.3,3.8,2.07,3.48,4,2.05,3.25,3.8,2.1,3.4,4,46,2.1,2.04,3.5
E0,23-01-2016,Man United,Southampton,0,1,A,0,0,D,M Jones,8,7,1,2,11,8,4,4,0,0,0,0,1.91,3.5,4.75,1.9,3.4,4.4,1.8,3.5,4.2,1.85,3.3,4.5,1.91,3.45,4.84,1.91,3.2,4.5,1.9,3.4,4.8,46,1.95,1.88,3.54
E0,23-01-2016,Norwich,Liverpool,4,5,A,2,1,H,L Mason,6,13,5,7,10,14,3,3,0,1,0,0,4.33,3.5,1.95,4,3.5,1.95,3.6,3.3,2,3.8,3.4,1.95,4.35,3.5,1.98,4.33,3.25,1.91,4.2,3.5,2,46,4.35,4.08,3.6
E0,23-01-2016,Sunderland,Bournemouth,1,1,D,1,1,D,R East,10,15,5,5,5,9,3,4,1,1,0,0,3,3.4,2.5,2.8,3.2,2.5,2.65,3.3,2.5,2.9,3.1,2.4,3.06,3.34,2.54,3,3,2.5,3,3.3,2.55,46,3.07,2.94,3.4
E0,23-01-2016,Watford,Newcastle,2,1,H,0,0,D,A Marriner,13,11,5,2,10,12,2,7,2,1,0,0,2.05,3.5,4,2.1,3.4,3.3,2,3.3,3.6,2,3.4,3.6,2.07,3.54,3.93,2.1,3.2,3.75,2.1,3.5,3.8,46,2.1,2.05,3.54
E0,23-01-2016,West Brom,Aston Villa,0,0,D,0,0,D,R Madley,4,15,0,4,7,13,2,6,0,1,0,0,2.1,3.3,4,2.1,3.2,3.5,2.15,3.25,3.25,2.1,3.1,3.8,2.17,3.28,3.92,2.1,3,4,2.2,3.1,4,46,2.2,2.13,3.4
E0,23-01-2016,West Ham,Man City,2,2,D,1,1,D,C Pawson,10,16,3,3,11,15,5,2,2,3,0,0,5,4,1.73,4.6,4,1.72,4.7,3.6,1.7,4.75,3.8,1.67,5.19,4.09,1.71,5,3.6,1.73,5.4,3.8,1.73,45,5.4,4.98,4.1
E0,24-01-2016,Arsenal,Chelsea,0,1,A,0,1,A,M Clattenburg,9,12,1,6,14,13,6,7,1,3,1,0,2.1,3.5,3.9,2.05,3.3,4,2.2,3.25,3.3,2,3.4,3.6,2.06,3.62,3.87,2.1,3.2,3.75,2.05,3.5,4,46,2.2,2.04,3.62
E0,24-01-2016,Everton,Swansea,1,2,A,1,2,A,A Taylor,20,7,2,5,5,12,7,1,0,3,0,0,1.73,3.8,5.5,1.72,3.6,4.75,1.7,3.6,4.7,1.67,3.6,5.25,1.69,3.92,5.77,1.67,3.6,5.5,1.7,3.9,5.5,46,1.75,1.68,4
E0,02-02-2016,Arsenal,Southampton,0,0,D,0,0,D,L Mason,21,14,11,3,11,19,13,3,2,1,0,0,1.75,3.75,5.25,1.8,3.5,4.75,1.75,3.5,4.5,1.73,3.5,5,1.76,3.72,5.39,1.8,3.2,5,1.75,3.75,5.2,49,1.83,1.76,3.75
E0,02-02-2016,Crystal Palace,Bournemouth,1,2,A,1,1,D,M Jones,14,8,3,4,11,15,5,3,3,4,0,0,2.45,3.3,3.2,2.4,3.2,2.9,2.3,3.2,3,2.4,3.1,3.1,2.48,3.25,3.23,2.5,3.1,3,2.45,3.25,3.25,49,2.5,2.42,3.32
E0,02-02-2016,Leicester,Liverpool,2,0,H,0,0,D,A Marriner,13,14,6,2,6,7,3,12,0,1,0,0,2.63,3.4,2.88,2.6,3.2,2.8,2.6,3.2,2.6,2.5,3.3,2.7,2.62,3.44,2.88,2.62,3.1,2.8,2.63,3.3,2.9,48,2.65,2.58,3.51
E0,02-02-2016,Man United,Stoke,3,0,H,2,0,H,R East,15,10,5,0,13,13,2,5,2,1,0,0,1.7,3.75,5.75,1.67,3.7,5.5,1.75,3.5,4.5,1.65,3.6,5.75,1.68,3.82,6.17,1.67,3.5,6,1.7,3.6,6.25,49,1.75,1.67,3.83
E0,02-02-2016,Norwich,Tottenham,0,3,A,0,2,A,K Friend,10,17,2,6,8,9,6,8,2,2,0,0,4.5,3.75,1.85,4.25,3.4,1.85,3.8,3.45,1.9,4.2,3.6,1.83,4.57,3.79,1.85,4.5,3.4,1.83,4.75,3.75,1.83,48,4.8,4.37,3.88
E0,02-02-2016,Sunderland,Man City,0,1,A,0,1,A,S Attwell,11,6,2,2,6,15,8,4,1,4,0,0,8,4.75,1.45,6.75,4.5,1.48,6.1,4,1.5,6.5,4.5,1.44,7.5,4.73,1.48,7,4,1.5,8,4.75,1.45,48,8,7.06,4.8
E0,02-02-2016,West Brom,Swansea,1,1,D,0,0,D,N Swarbrick,17,18,7,4,12,13,7,7,0,0,0,0,2.63,3.1,3.1,2.5,3.1,2.9,2.5,3.05,2.85,2.6,2.9,3,2.68,3.04,3.14,2.62,3,2.9,2.7,3,3.1,49,2.7,2.61,3.1
E0,02-02-2016,West Ham,Aston Villa,2,0,H,0,0,D,J Moss,25,6,6,2,9,11,5,5,3,0,0,1,1.91,3.5,4.75,1.85,3.5,4.1,1.9,3.45,3.8,1.85,3.4,4.33,1.89,3.57,4.69,1.91,3.2,4.33,1.9,3.5,4.75,49,1.95,1.88,3.57
E0,03-02-2016,Everton,Newcastle,3,0,H,1,0,H,C Pawson,18,7,7,3,8,15,3,3,1,2,0,1,1.65,4.2,5.5,1.67,3.5,5.25,1.65,3.7,4.9,1.65,4,4.75,1.68,4.27,5.23,1.67,3.8,5,1.65,4.2,5.5,48,1.72,1.65,4.36
E0,03-02-2016,Watford,Chelsea,0,0,D,0,0,D,M Dean,12,12,3,4,10,13,7,7,2,1,0,0,4.33,3.5,1.95,4.1,3.4,1.95,3.6,3.3,2,4,3.3,1.91,4.32,3.43,2.01,4,3.25,2,4.4,3.4,2,48,4.4,4.1,3.51
E0,06-02-2016,Aston Villa,Norwich,2,0,H,1,0,H,M Atkinson,10,12,3,4,10,11,2,11,0,2,0,0,2.45,3.2,3.3,2.4,3.2,2.9,2.4,3.2,2.85,2.3,3.2,3.2,2.44,3.27,3.28,2.4,3.1,3.1,2.45,3.25,3.25,45,2.45,2.38,3.32
E0,06-02-2016,Liverpool,Sunderland,2,2,D,0,0,D,R Madley,16,7,5,2,4,12,7,2,1,1,0,0,1.44,4.75,8.5,1.44,4.33,8,1.4,4.4,7.3,1.4,4.33,7.5,1.45,4.71,8.42,1.44,4.2,8,1.44,4.6,8.5,45,1.5,1.44,4.75
E0,06-02-2016,Man City,Leicester,1,3,A,0,1,A,A Taylor,22,14,4,7,9,15,11,4,2,2,0,0,1.62,4.2,6,1.62,4,5.5,1.6,4,5,1.57,4,5.75,1.61,4.26,6.14,1.62,3.6,6,1.62,4.2,6,45,1.63,1.6,4.3
E0,06-02-2016,Newcastle,West Brom,1,0,H,1,0,H,L Mason,19,7,7,0,12,12,8,4,0,3,0,0,2.15,3.4,3.8,2.15,3.2,3.4,2.1,3.3,3.3,2.15,3.1,3.6,2.22,3.33,3.71,2.2,3.3,3.3,2.15,3.3,3.9,45,2.25,2.14,3.4
E0,06-02-2016,Southampton,West Ham,1,0,H,1,0,H,M Clattenburg,8,18,2,2,17,10,4,5,1,2,1,0,1.73,3.8,5.5,1.72,3.5,5,1.7,3.6,4.7,1.67,3.6,5.25,1.77,3.74,5.33,1.75,3.5,5,1.75,3.7,5.5,41,1.8,1.73,3.8
E0,06-02-2016,Stoke,Everton,0,3,A,0,3,A,A Marriner,11,14,3,6,11,8,6,4,1,0,0,0,2.7,3.4,2.8,2.6,3.3,2.75,2.55,3.3,2.6,2.5,3.2,2.8,2.66,3.36,2.88,2.62,3.1,2.8,2.6,3.4,2.9,45,2.75,2.6,3.47
E0,06-02-2016,Swansea,Crystal Palace,1,1,D,1,0,H,M Dean,19,12,3,2,11,14,9,5,1,2,0,0,2.25,3.3,3.6,2.25,3.2,3.2,2.1,3.3,3.3,2.2,3.1,3.5,2.26,3.28,3.67,2.25,3.1,3.4,2.2,3.25,3.7,45,2.3,2.23,3.3
E0,06-02-2016,Tottenham,Watford,1,0,H,0,0,D,R East,26,3,9,0,12,9,15,1,0,1,0,0,1.5,4.33,8,1.5,4,6.5,1.5,4,6.1,1.48,4,7,1.51,4.39,7.73,1.5,4,7,1.5,4.33,8,44,1.54,1.49,4.4
E0,07-02-2016,Bournemouth,Arsenal,0,2,A,0,2,A,K Friend,17,10,4,5,6,8,7,3,0,1,0,0,3.8,3.5,2.1,3.7,3.4,2.05,3.6,3.3,2,3.6,3.4,2.05,3.84,3.58,2.08,4,3.2,2,4,3.5,2.05,45,4,3.72,3.66
E0,07-02-2016,Chelsea,Man United,1,1,D,0,0,D,M Oliver,16,17,5,7,6,9,10,11,0,3,0,0,2.15,3.3,3.9,2.1,3.2,3.9,2.2,3.3,3.1,2.05,3.2,3.8,2.1,3.37,4.04,2.1,3.1,3.8,2.15,3.25,4,45,2.2,2.09,3.4
E0,13-02-2016,Bournemouth,Stoke,1,3,A,0,1,A,G Scott,11,11,2,6,7,18,9,2,4,2,0,0,2.05,3.4,4.1,2.05,3.3,3.6,2.1,3.3,3.3,2,3.25,3.8,2.07,3.44,4.06,2.05,3.1,4,2.05,3.4,4.1,45,2.15,2.05,3.52
E0,13-02-2016,Chelsea,Newcastle,5,1,H,3,0,H,R Madley,15,10,5,4,16,14,8,3,0,1,1,0,1.44,4.75,8,1.45,4.5,7,1.5,4,6.1,1.44,4.5,7,1.46,4.79,7.95,1.44,4.2,8,1.44,4.8,8,45,1.5,1.44,4.8
E0,13-02-2016,Crystal Palace,Watford,1,2,A,1,1,D,R East,14,10,7,3,11,16,8,5,0,2,0,0,2.25,3.3,3.6,2.25,3.2,3.2,2.2,3.3,3.1,2.2,3.1,3.5,2.24,3.28,3.71,2.3,3.1,3.3,2.25,3.2,3.75,45,2.3,2.23,3.33
E0,13-02-2016,Everton,West Brom,0,1,A,0,1,A,M Oliver,34,5,6,1,9,12,14,1,1,3,0,0,1.53,4.2,7.5,1.53,3.9,6.25,1.6,3.7,5.4,1.5,4,6.5,1.52,4.33,7.65,1.53,3.75,7,1.53,4.2,7.5,45,1.6,1.52,4.35
E0,13-02-2016,Norwich,West Ham,2,2,D,0,0,D,M Jones,13,11,3,6,16,11,3,3,2,2,0,0,2.38,3.4,3.25,2.4,3.3,3,2.6,3.2,2.6,2.4,3.25,2.9,2.43,3.42,3.16,2.5,3.2,2.9,2.45,3.4,3.13,45,2.6,2.41,3.53
E0,13-02-2016,Sunderland,Man United,2,1,H,1,1,D,A Marriner,21,12,5,6,7,15,6,8,2,3,0,0,5.25,3.75,1.75,4.75,3.5,1.8,4.5,3.5,1.75,4.75,3.5,1.75,5.1,3.74,1.79,5,3.3,1.8,5.5,3.7,1.75,45,5.5,5,3.78
E0,13-02-2016,Swansea,Southampton,0,1,A,0,0,D,J Moss,13,13,2,5,10,12,5,4,0,3,0,0,3.2,3.25,2.5,2.9,3.2,2.4,2.6,3.2,2.6,3.1,3.1,2.3,3.24,3.26,2.47,3,3.1,2.5,3.25,3.2,2.45,45,3.25,3.11,3.33
E0,14-02-2016,Arsenal,Leicester,2,1,H,0,1,A,M Atkinson,24,7,6,3,9,10,11,1,4,3,0,1,1.75,4,5,1.75,4,4.33,1.8,3.5,4.2,1.7,3.8,4.5,1.71,4.16,5.08,1.75,3.8,4.5,1.75,4.1,4.75,45,1.8,1.72,4.2
E0,14-02-2016,Aston Villa,Liverpool,0,6,A,0,2,A,N Swarbrick,6,11,1,9,10,9,0,6,3,1,0,0,4.75,3.6,1.85,4.5,3.5,1.85,3.6,3.3,2,4.5,3.4,1.8,4.89,3.59,1.86,4.5,3.4,1.85,5,3.6,1.83,45,5.04,4.59,3.62
E0,14-02-2016,Man City,Tottenham,1,2,A,0,0,D,M Clattenburg,19,6,4,3,12,17,7,1,1,3,0,0,2.1,3.75,3.6,2.1,3.5,3.6,1.9,3.45,3.8,2.05,3.4,3.5,2.06,3.66,3.82,2.1,3.3,3.6,2.05,3.6,3.9,45,2.1,2.06,3.79
E0,27-02-2016,Leicester,Norwich,1,0,H,0,0,D,N Swarbrick,13,9,3,1,9,11,3,4,0,2,0,0,1.5,4.33,6,1.5,4.2,6,1.5,4,6.1,1.5,4.2,6,1.57,4.42,6.32,1.5,4.2,6.5,1.55,4.4,6.5,48,1.59,1.54,4.5
E0,27-02-2016,Southampton,Chelsea,1,2,A,1,0,H,M Atkinson,7,16,2,4,10,11,7,8,3,1,0,0,2.8,3.25,2.5,2.9,3.2,2.55,2.85,3.2,2.5,2.8,3.1,2.5,2.9,3.37,2.65,2.75,3.2,2.62,2.9,3.3,2.63,48,2.96,2.83,3.37
E0,27-02-2016,Stoke,Aston Villa,2,1,H,0,0,D,K Friend,11,5,3,1,7,15,11,0,0,3,0,0,1.62,3.75,5.5,1.65,3.6,5.5,1.65,3.6,5.1,1.67,3.6,5.5,1.69,3.74,6.16,1.67,3.4,6,1.7,3.75,6,48,1.71,1.67,3.8
E0,27-02-2016,Watford,Bournemouth,0,0,D,0,0,D,A Taylor,14,11,1,3,14,17,4,5,3,1,0,0,2.38,3.25,3,2.35,3.1,3.1,2.2,3.2,3.2,2.38,3.2,3,2.45,3.31,3.22,2.38,3.25,3,2.45,3.3,3.2,48,2.45,2.37,3.35
E0,27-02-2016,West Brom,Crystal Palace,3,2,H,3,0,H,J Moss,11,15,5,2,14,16,3,6,2,2,0,0,2.6,3.1,2.8,2.6,3.1,2.9,2.5,3.2,2.75,2.75,3,2.75,2.84,3.13,2.87,2.6,3,2.9,2.8,3.1,2.88,48,2.85,2.7,3.2
